Date,Open,High,Low,Close,Adj Close,Volume
2019-01-09,27.783001,27.889999,27.525999,27.525999,27.525999,0
2019-01-10,27.641001,28.025999,27.641001,27.525999,27.525999,0
2019-01-11,28.049000,28.049000,27.815001,28.025999,28.025999,0
2019-01-14,27.985001,27.985001,27.770000,28.025999,28.025999,0
2019-01-15,27.754999,27.924999,27.754999,27.782000,27.782000,0
2019-01-16,27.952999,27.952999,27.767000,27.924999,27.924999,0
2019-01-17,27.724001,27.781000,27.724001,27.780001,27.780001,0
2019-01-18,27.788000,27.788000,27.705999,27.781000,27.781000,0
2019-01-21,27.761000,27.774000,27.700001,27.705999,27.705999,0
2019-01-22,27.687000,27.714001,27.554001,27.714001,27.714001,0
2019-01-23,27.541000,27.646000,27.541000,27.568001,27.568001,0
2019-01-24,27.573000,27.646000,27.509001,27.646000,27.646000,0
2019-01-25,27.599001,27.614000,27.520000,27.524000,27.524000,0
2019-01-28,27.358000,27.534000,27.358000,27.386000,27.386000,0
2019-01-29,27.479000,27.549000,27.479000,27.534000,27.534000,0
2019-01-30,27.531000,27.531000,27.490999,27.549000,27.549000,0
2019-01-31,27.358000,27.506001,27.358000,27.490999,27.490999,0
2019-02-01,27.528999,27.528999,27.275999,27.535999,27.535999,0
2019-02-04,27.302999,27.315001,27.136000,27.288000,27.288000,0
2019-02-05,27.177000,27.315001,26.917999,27.148001,27.148001,0
2019-02-06,26.955999,27.232000,26.955999,26.959000,26.959000,0
2019-02-07,26.760000,26.969999,26.760000,26.969999,26.969999,0
2019-02-08,26.674000,26.969999,26.674000,26.969999,26.969999,0
2019-02-11,26.851000,26.865999,26.754000,26.825001,26.825001,0
2019-02-12,26.837999,26.865999,26.802999,26.865999,26.865999,0
2019-02-13,26.700001,26.865999,26.700001,26.865999,26.865999,0
2019-02-14,27.011000,27.027000,26.865999,26.865999,26.865999,0
2019-02-15,26.948000,26.986000,26.947001,27.027000,27.027000,0
2019-02-18,26.905001,26.923000,26.905001,26.986000,26.986000,0
2019-02-19,26.962999,26.962999,26.923000,26.923000,26.923000,0
2019-02-20,26.739000,26.926001,26.739000,26.927000,26.927000,0
2019-02-21,26.778999,26.794001,26.759001,26.926001,26.926001,0
2019-02-22,26.795000,26.795000,26.771000,26.773001,26.773001,0
2019-02-25,26.733000,26.747000,26.680000,26.747000,26.747000,0
2019-02-26,26.671000,26.754999,26.671000,26.680000,26.680000,0
2019-02-27,26.674000,26.718000,26.674000,26.754999,26.754999,0
2019-02-28,26.740999,26.740999,26.614000,26.712000,26.712000,0
2019-03-01,26.725000,26.725000,26.587000,26.627001,26.627001,0
2019-03-04,26.612000,26.625999,26.580000,26.587000,26.587000,0
2019-03-05,26.586000,26.620001,26.424000,26.580000,26.580000,0
2019-03-06,26.495001,26.620001,26.186001,26.620001,26.620001,0
2019-03-07,26.169001,26.184000,26.112000,26.201000,26.201000,0
2019-03-08,26.368999,26.368999,26.112000,26.112000,26.112000,0
2019-03-11,26.089001,26.106001,26.083000,26.061001,26.061001,0
2019-03-12,26.025999,26.177999,26.025999,26.083000,26.083000,0
2019-03-13,26.084000,26.497999,26.084000,26.177999,26.177999,0
2019-03-14,26.427999,26.631001,26.427999,26.497999,26.497999,0
2019-03-15,26.600000,26.771000,26.600000,26.631001,26.631001,0
2019-03-18,26.761999,26.878000,26.761999,26.615000,26.615000,0
2019-03-19,26.909000,26.924000,26.878000,26.915001,26.915001,0
2019-03-20,26.931999,26.931999,26.899000,26.924000,26.924000,0
2019-03-21,26.723000,27.149000,26.723000,26.899000,26.899000,0
2019-03-22,26.982000,26.990999,26.634001,26.950001,26.950001,0
2019-03-25,26.649000,26.686001,26.649000,26.582001,26.582001,0
2019-03-26,26.660999,26.775999,26.660999,26.686001,26.686001,0
2019-03-27,26.865000,26.865000,26.726000,26.775999,26.775999,0
2019-03-28,26.900000,27.000000,26.841999,26.841999,26.841999,0
2019-03-29,26.987000,27.000000,26.841999,26.841999,26.841999,0
2019-04-01,26.999001,26.999001,26.882000,27.000000,27.000000,0
2019-04-02,26.944000,26.962000,26.910000,26.899000,26.899000,0
2019-04-03,26.900999,26.919001,26.796000,26.927999,26.927999,0
2019-04-04,26.792000,26.809000,26.643000,26.813000,26.813000,0
2019-04-05,26.653999,26.791000,26.405001,26.660000,26.660000,0
2019-04-08,26.431000,26.431000,26.358999,26.791000,26.791000,0
2019-04-09,26.329000,26.444000,26.329000,26.375000,26.375000,0
2019-04-10,26.458000,26.570000,26.458000,26.444000,26.444000,0
2019-04-11,26.552000,26.568001,26.537001,26.570000,26.570000,0
2019-04-12,26.563999,26.580999,26.451000,26.566000,26.566000,0
2019-04-15,26.486000,26.518999,26.486000,26.448000,26.448000,0
2019-04-16,26.520000,26.535000,26.468000,26.518999,26.518999,0
2019-04-17,26.486000,26.502001,26.445000,26.468000,26.468000,0
2019-04-18,26.455999,26.607000,26.455999,26.445000,26.445000,0
2019-04-19,26.628000,26.645000,26.628000,26.607000,26.607000,0
2019-04-22,26.608999,26.608999,26.608999,26.645000,26.645000,0
2019-04-23,26.573999,26.590000,26.382999,26.608999,26.608999,0
2019-04-24,26.445000,26.462000,26.313999,26.399000,26.399000,0
2019-04-25,26.445000,26.464001,26.445000,26.330999,26.330999,0
2019-04-26,26.327999,26.348000,26.160999,26.464001,26.464001,0
2019-04-29,26.127001,26.143999,26.125000,26.093000,26.093000,0
2019-04-30,26.055000,26.149000,26.055000,26.143999,26.143999,0
2019-05-01,26.117001,26.117001,26.117001,26.149000,26.149000,0
2019-05-02,26.153000,26.358000,26.153000,26.117001,26.117001,0
2019-05-03,26.417000,26.417000,26.198000,26.358000,26.358000,0
2019-05-06,26.122999,26.226999,26.122999,26.358000,26.358000,0
2019-05-07,26.202999,26.221001,26.054001,26.226999,26.226999,0
2019-05-08,26.077000,26.221001,25.962000,26.221001,26.221001,0
2019-05-09,25.975000,26.221001,25.975000,26.221001,26.221001,0
2019-05-10,25.886999,25.933001,25.886999,25.976999,25.976999,0
2019-05-13,25.910999,25.927999,25.910999,25.933001,25.933001,0
2019-05-14,25.879000,25.952000,25.879000,25.927999,25.927999,0
2019-05-15,26.011999,26.115999,26.011999,25.952000,25.952000,0
2019-05-16,26.068001,26.101999,26.068001,26.115999,26.115999,0
2019-05-17,26.164000,26.164000,26.107000,26.101999,26.101999,0
2019-05-20,26.096001,26.114000,26.096001,26.107000,26.107000,0
2019-05-21,25.855000,26.114000,25.855000,26.114000,26.114000,0
2019-05-22,null,null,null,null,null,null
2019-05-23,26.055000,26.083000,26.055000,26.059000,26.059000,0
2019-05-24,25.971001,26.145000,25.971001,26.073000,26.073000,0
2019-05-27,26.098000,26.115000,26.098000,26.098000,26.098000,0
2019-05-28,26.084999,26.202999,26.084999,26.115000,26.115000,0
2019-05-29,26.253000,26.421000,26.253000,26.261999,26.261999,0
2019-05-30,26.455999,26.698000,26.455999,26.271000,26.271000,0
2019-05-31,26.704000,26.704000,26.594999,26.698000,26.698000,0
2019-06-03,26.521000,26.770000,26.521000,26.462000,26.462000,0
2019-06-04,26.625000,26.895000,26.540001,26.540001,26.540001,0
2019-06-05,26.898001,26.898001,26.576000,26.895000,26.895000,0
2019-06-06,26.650000,26.650000,26.406000,26.895000,26.895000,0
2019-06-07,26.313000,26.313000,26.268000,26.424000,26.424000,0
2019-06-10,26.149000,26.149000,26.049000,26.285000,26.285000,0
2019-06-11,26.025999,26.313999,26.025999,26.063999,26.063999,0
2019-06-12,26.063000,26.198000,26.063000,26.101000,26.101000,0
2019-06-13,26.261999,26.261999,26.101000,26.101000,26.101000,0
2019-06-14,26.214001,26.218000,26.214001,26.209999,26.209999,0
2019-06-17,26.294001,26.315001,26.176001,26.243000,26.243000,0
2019-06-18,26.165001,26.165001,26.132999,26.311001,26.311001,0
2019-06-19,26.125000,26.143000,26.099001,26.150999,26.150999,0
2019-06-20,26.030001,26.097000,26.030001,26.143000,26.143000,0
2019-06-21,26.106001,26.106001,25.945999,26.097000,26.097000,0
2019-06-24,25.774000,25.919001,25.766001,25.889999,25.889999,0
2019-06-25,25.909000,25.920000,25.893000,25.778999,25.778999,0
2019-06-26,25.989000,25.989000,25.921000,25.906000,25.906000,0
2019-06-27,25.899000,25.931000,25.899000,25.931000,25.931000,0
2019-06-28,25.921000,25.934000,25.886000,25.931000,25.931000,0
2019-07-01,25.941999,25.941999,25.919001,25.927999,25.927999,0
2019-07-02,26.042000,26.042000,25.915001,26.032000,26.032000,0
2019-07-03,25.934000,25.950001,25.749001,25.934000,25.934000,0
2019-07-04,25.775999,25.950001,25.563999,25.950001,25.950001,0
2019-07-05,25.562000,25.562000,25.403999,25.950001,25.950001,0
2019-07-08,25.483000,25.483000,25.302000,25.421000,25.421000,0
2019-07-09,25.299999,25.421000,25.299999,25.421000,25.421000,0
2019-07-10,25.358999,25.565001,25.358999,25.421000,25.421000,0
2019-07-11,25.471001,25.539000,25.421000,25.421000,25.421000,0
2019-07-12,25.597000,25.597000,25.421000,25.421000,25.421000,0
2019-07-15,25.480000,25.518000,25.480000,25.421000,25.421000,0
2019-07-16,25.538000,25.691999,25.538000,25.518000,25.518000,0
2019-07-17,25.691999,25.709000,25.596001,25.691999,25.691999,0
2019-07-18,25.572001,25.799999,25.572001,25.709000,25.709000,0
2019-07-19,25.690001,25.705999,25.469999,25.709000,25.709000,0
2019-07-22,25.516001,25.534000,25.374001,25.480000,25.480000,0
2019-07-23,25.412001,25.534000,25.368999,25.534000,25.534000,0
2019-07-24,25.438000,25.438000,25.212000,25.386999,25.386999,0
2019-07-25,25.233999,25.233999,25.170000,25.386999,25.386999,0
2019-07-26,25.159000,25.159000,25.113001,25.188999,25.188999,0
2019-07-29,25.121000,25.139999,24.980000,25.132999,25.132999,0
2019-07-30,24.927000,25.139999,24.763000,25.139999,25.139999,0
2019-07-31,24.740999,25.139999,24.740999,25.139999,25.139999,0
2019-08-01,24.990999,25.148001,24.990999,24.849001,24.849001,0
2019-08-02,25.018000,25.292999,25.018000,25.148001,25.148001,0
2019-08-05,25.287001,25.452999,25.287001,25.148001,25.148001,0
2019-08-06,25.280001,25.320000,25.280001,25.452999,25.452999,0
2019-08-07,25.291000,25.320000,25.291000,25.320000,25.320000,0
2019-08-08,25.044001,25.044001,24.986000,25.320000,25.320000,0
2019-08-09,25.014000,25.014000,24.851999,25.004000,25.004000,0
2019-08-12,24.839001,24.941000,24.839001,25.004000,25.004000,0
2019-08-13,24.878000,24.907000,24.878000,24.941000,24.941000,0
2019-08-14,24.978001,25.013000,24.978001,24.907000,24.907000,0
2019-08-15,25.079000,25.079000,24.950001,25.013000,25.013000,0
2019-08-16,25.052999,25.052999,24.878000,25.013000,25.013000,0
2019-08-19,24.848000,25.013000,24.848000,25.013000,25.013000,0
2019-08-20,24.968000,24.968000,24.906000,25.013000,25.013000,0
2019-08-21,24.870001,24.905001,24.870001,24.927000,24.927000,0
2019-08-22,24.914000,24.914000,24.737000,24.905001,24.905001,0
2019-08-23,24.695999,24.861000,24.695999,24.905001,24.905001,0
2019-08-26,24.646000,24.834000,24.646000,24.431000,24.431000,0
2019-08-27,24.872999,24.910000,24.872999,24.665001,24.665001,0
2019-08-28,24.930000,24.971001,24.930000,24.910000,24.910000,0
2019-08-29,24.962999,24.976999,24.962999,24.971001,24.971001,0
2019-08-30,24.983999,24.983999,24.976999,24.976999,24.976999,0
2019-09-02,24.964001,25.025999,24.964001,24.976999,24.976999,0
2019-09-03,25.016001,25.018999,25.016001,25.025999,25.025999,0
2019-09-04,24.914000,25.028000,24.914000,25.018999,25.018999,0
2019-09-05,24.965000,24.965000,24.959000,25.028000,25.028000,0
2019-09-06,24.982000,24.982000,24.785000,24.959000,24.959000,0
2019-09-09,24.792999,24.792999,24.722000,24.542999,24.542999,0
2019-09-10,24.676001,24.743999,24.676001,24.676001,24.676001,0
2019-09-11,24.679001,24.688999,24.679001,24.743999,24.743999,0
2019-09-12,24.658001,24.680000,24.497000,24.688999,24.688999,0
2019-09-13,24.424000,24.528000,24.424000,24.518999,24.518999,0
2019-09-16,24.552999,24.552999,24.472000,24.518999,24.518999,0
2019-09-17,24.556000,24.556000,24.535999,24.518999,24.518999,0
2019-09-18,24.402000,24.407000,24.386000,24.535999,24.535999,0
2019-09-19,24.413000,24.413000,24.306999,24.407000,24.407000,0
2019-09-20,24.349001,24.349001,24.145000,24.407000,24.407000,0
2019-09-23,24.190001,24.190001,24.062000,24.167000,24.167000,0
2019-09-24,24.028999,24.028999,23.957001,24.167000,24.167000,0
2019-09-25,23.903000,23.985001,23.903000,23.980000,23.980000,0
2019-09-26,24.049000,24.049000,23.844000,23.985001,23.985001,0
2019-09-27,23.867001,23.867001,23.822001,23.985001,23.985001,0
2019-09-30,23.816000,23.903999,23.816000,23.818001,23.818001,0
2019-10-01,23.875999,24.297001,23.875999,23.878000,23.878000,0
2019-10-02,24.177999,24.624001,24.169001,24.183001,24.183001,0
2019-10-03,24.533001,24.555000,24.520000,24.534000,24.534000,0
2019-10-04,24.496000,24.496000,24.320999,24.520000,24.520000,0
2019-10-07,24.323000,24.577000,24.323000,24.330999,24.330999,0
2019-10-08,24.601000,24.601000,24.431999,24.577000,24.577000,0
2019-10-09,24.502001,24.502001,24.410999,24.431999,24.431999,0
2019-10-10,24.403999,24.403999,24.254000,24.410999,24.410999,0
2019-10-11,24.285999,24.351999,24.285999,24.254000,24.254000,0
2019-10-14,24.377100,24.381704,24.377100,24.361305,24.361305,0
2019-10-15,24.386126,24.495674,24.386126,24.381704,24.381704,0
2019-10-16,24.449610,24.550022,24.449610,24.495674,24.495674,0
2019-10-17,24.447374,24.492470,24.447374,24.550022,24.550022,0
2019-10-18,24.481462,24.814005,24.481462,24.492470,24.492470,0
2019-10-21,24.758730,24.758730,24.624769,24.814005,24.814005,0
2019-10-22,24.651379,24.651379,24.623615,24.624769,24.624769,0
2019-10-23,24.648726,24.709785,24.648726,24.623615,24.623615,0
2019-10-24,24.658400,24.792707,24.658400,24.709785,24.709785,0
2019-10-25,24.842827,24.891697,24.842827,24.792707,24.792707,0
2019-10-28,24.956377,24.956377,24.856165,24.891697,24.891697,0
2019-10-29,24.859749,24.859749,24.810469,24.856165,24.856165,0
2019-10-30,24.754078,24.754078,24.699663,24.810469,24.810469,0
2019-10-31,24.589247,24.589247,24.490553,24.699663,24.699663,0
2019-11-01,24.485502,24.541563,24.485502,24.490553,24.490553,0
2019-11-04,24.530899,24.533066,24.530899,24.541563,24.541563,0
2019-11-05,24.614948,24.614948,24.472153,24.533066,24.533066,0
2019-11-06,24.578175,24.578175,24.338701,24.472153,24.472153,0
2019-11-07,24.370035,24.370035,24.270702,24.338701,24.338701,0
2019-11-08,24.336613,24.336613,24.227461,24.270702,24.270702,0
2019-11-11,24.259893,24.259893,24.217957,24.227461,24.227461,0
2019-11-12,24.225859,24.225859,24.176434,24.217957,24.217957,0
2019-11-13,24.187634,24.187634,24.036411,24.176434,24.176434,0
2019-11-14,24.038706,24.038706,23.962152,24.041435,24.041435,0
2019-11-15,23.888260,23.925280,23.888260,23.962152,23.962152,0
2019-11-18,23.870527,23.895611,23.856178,23.879814,23.879814,0
2019-11-19,23.877260,23.927395,23.877260,23.895611,23.895611,0
2019-11-20,23.928474,23.928474,23.887062,23.927395,23.927395,0
2019-11-21,23.848133,23.901024,23.848133,23.887062,23.887062,0
2019-11-22,23.945963,23.945963,23.836254,23.901024,23.901024,0
2019-11-25,23.930325,23.930325,23.771055,23.836254,23.836254,0
2019-11-26,23.784874,23.784874,23.724323,23.771055,23.771055,0
2019-11-27,23.721416,23.751829,23.721416,23.724323,23.724323,0
2019-11-28,23.750643,23.753262,23.750643,23.751829,23.751829,0
2019-11-29,23.734709,23.745167,23.676136,23.753262,23.753262,0
2019-12-02,23.630053,23.689627,23.630053,23.635094,23.635094,0
2019-12-03,23.543835,23.668877,23.543835,23.689627,23.689627,0
2019-12-04,23.654354,23.654354,23.620110,23.668877,23.668877,0
2019-12-05,23.601673,23.601673,23.570370,23.620110,23.620110,0
2019-12-06,23.548506,23.548506,23.446451,23.570370,23.570370,0
2019-12-09,23.519917,23.519917,23.425699,23.446451,23.446451,0
2019-12-10,23.445072,23.445072,23.387592,23.425699,23.425699,0
2019-12-11,23.368404,23.368404,23.331226,23.387592,23.387592,0
2019-12-12,23.208889,23.295486,23.208889,23.331226,23.331226,0
2019-12-13,23.215931,23.215931,23.211613,23.295486,23.295486,0
2019-12-16,23.322187,23.322187,23.233612,23.211613,23.211613,0
2019-12-17,23.248425,23.248425,23.197222,23.233612,23.233612,0
2019-12-18,23.223755,23.223755,23.156548,23.214279,23.214279,0
2019-12-19,23.178835,23.178835,23.090025,23.156548,23.156548,0
2019-12-20,23.113798,23.113798,23.045141,23.090025,23.090025,0
2019-12-23,23.091221,23.091221,23.008610,23.045141,23.045141,0
2019-12-24,22.985168,22.985168,22.979298,23.008610,23.008610,0
2019-12-25,22.955976,22.955976,22.955976,22.979298,22.979298,0
2019-12-26,22.946453,22.946453,22.946453,22.955976,22.955976,0
2019-12-27,22.922478,23.420059,22.922478,22.946453,22.946453,0
2019-12-30,23.333303,23.433578,23.333303,23.420059,23.420059,0
2019-12-31,23.407015,23.427483,23.407015,23.433578,23.433578,0
2020-01-01,23.553108,23.553108,23.553108,23.427483,23.427483,0
2020-01-02,23.452646,23.452646,23.426758,23.553108,23.553108,0
2020-01-03,23.451180,23.451180,23.396660,23.426758,23.426758,0
2020-01-06,23.327078,23.471622,23.327078,23.396660,23.396660,0
2020-01-07,23.490395,23.490395,23.464949,23.471622,23.471622,0
2020-01-08,23.508369,23.667189,23.508369,23.464949,23.464949,0
2020-01-09,23.702328,23.844696,23.702328,23.667189,23.667189,0
2020-01-10,23.848347,23.848347,23.658504,23.844696,23.844696,0
2020-01-13,23.601917,23.701452,23.601917,23.604675,23.604675,0
2020-01-14,23.667082,23.764599,23.667082,23.701452,23.701452,0
2020-01-15,23.759687,23.759687,23.735332,23.764599,23.764599,0
2020-01-16,23.730438,23.840702,23.730438,23.735332,23.735332,0
2020-01-17,23.894222,24.021200,23.894222,23.840702,23.840702,0
2020-01-20,24.059303,24.101900,24.052475,24.021200,24.021200,0
2020-01-21,24.089079,24.089079,24.011202,24.101900,24.101900,0
2020-01-22,24.064720,24.124817,24.064720,24.011202,24.011202,0
2020-01-23,24.105021,24.212847,24.105021,24.124817,24.124817,0
2020-01-24,24.293880,24.293880,24.152788,24.212847,24.212847,0
2020-01-27,24.152351,24.332207,24.152351,24.152788,24.152788,0
2020-01-28,24.339273,24.473782,24.339273,24.332207,24.332207,0
2020-01-29,24.459896,24.600025,24.459896,24.473782,24.473782,0
2020-01-30,24.582041,24.582041,24.574223,24.600025,24.600025,0
2020-01-31,24.558739,24.777037,24.558739,24.574223,24.574223,0
2020-02-03,24.677113,24.755083,24.677113,24.777037,24.777037,0
2020-02-04,24.763365,24.763365,24.546883,24.755083,24.755083,0
2020-02-05,24.569672,24.569672,24.400415,24.546883,24.546883,0
2020-02-06,24.455658,24.455658,24.293528,24.400415,24.400415,0
2020-02-07,24.324821,24.324821,24.299372,24.293528,24.293528,0
2020-02-10,24.303253,24.303253,24.228115,24.299372,24.299372,0
2020-02-11,24.305145,24.305145,24.157873,24.228115,24.228115,0
2020-02-12,24.147474,24.240923,24.147474,24.157873,24.157873,0
2020-02-13,24.329659,24.329659,24.189976,24.240923,24.240923,0
2020-02-14,24.234398,24.234398,24.194498,24.189976,24.189976,0
2020-02-17,24.193495,24.193495,24.162445,24.194498,24.194498,0
2020-02-18,24.191681,24.191681,24.176434,24.162445,24.162445,0
2020-02-19,24.220076,24.243525,24.220076,24.176434,24.176434,0
2020-02-20,24.224785,24.224785,24.200193,24.243525,24.243525,0
2020-02-21,24.202547,24.202547,24.195030,24.200193,24.200193,0
2020-02-24,24.134480,24.220371,24.134480,24.195030,24.195030,0
2020-02-25,24.136057,24.260811,24.136057,24.220371,24.220371,0
2020-02-26,24.170225,24.317265,24.170225,24.260811,24.260811,0
2020-02-27,24.296295,24.296295,24.254372,24.317265,24.317265,0
2020-02-28,24.160559,24.328310,24.160559,24.254372,24.254372,0
2020-03-02,24.199268,24.589472,24.199268,24.328310,24.328310,0
2020-03-03,24.577322,24.695271,24.577322,24.589472,24.589472,0
2020-03-04,24.593761,24.629725,24.593761,24.695271,24.695271,0
2020-03-05,24.641666,24.641666,24.436710,24.629725,24.629725,0
2020-03-06,24.319248,24.721542,24.319248,24.436710,24.436710,0
2020-03-09,24.496063,24.770391,24.496063,24.721542,24.721542,0
2020-03-10,24.793303,25.152691,24.793303,24.770391,24.770391,0
2020-03-11,25.220213,25.398054,25.220213,25.152691,25.152691,0
2020-03-12,25.459879,25.589619,25.459879,25.589321,25.589321,0
2020-03-13,25.737057,25.866762,25.737057,25.589619,25.589619,0
2020-03-16,26.002935,26.346552,26.002935,25.866762,25.866762,0
2020-03-17,26.405165,26.886953,26.405165,26.346552,26.346552,0
2020-03-18,26.895752,27.033932,26.895752,26.842558,26.842558,0
2020-03-19,27.211761,27.546106,27.211761,27.033932,27.033932,0
2020-03-20,27.631445,27.631445,27.088396,27.546106,27.546106,0
2020-03-23,27.130745,27.556053,27.130745,27.088396,27.088396,0
2020-03-24,27.481632,27.553902,27.481632,27.556053,27.556053,0
2020-03-25,27.611395,27.677877,27.611395,27.553902,27.553902,0
2020-03-26,27.447340,27.995960,27.447340,27.677877,27.677877,0
2020-03-27,27.767025,27.767025,27.726784,27.995960,27.995960,0
2020-03-30,27.477711,27.795666,27.477711,27.426336,27.426336,0
2020-03-31,27.935862,27.935862,27.521023,27.795666,27.795666,0
2020-04-01,27.264074,27.425777,27.264074,27.521023,27.521023,0
2020-04-02,27.412870,27.412870,27.279364,27.425777,27.425777,0
2020-04-03,27.472849,27.472849,27.145285,27.399435,27.399435,0
2020-04-06,27.108009,27.108009,26.946337,27.145285,27.145285,0
2020-04-07,26.964561,26.964561,26.820526,26.946337,26.946337,0
2020-04-08,26.838541,27.003542,26.838541,26.820526,26.820526,0
2020-04-09,26.996092,27.023043,26.996092,27.003542,27.003542,0
2020-04-10,26.871271,26.871271,26.871271,27.023043,27.023043,0
2020-04-13,26.856890,26.856890,26.797552,26.871271,26.871271,0
2020-04-14,26.874226,26.903440,26.874226,26.797552,26.797552,0
2020-04-15,26.810631,26.935541,26.810631,26.903440,26.903440,0
2020-04-16,26.981564,26.981564,26.944521,26.935541,26.935541,0
2020-04-17,26.978006,26.978006,26.780828,26.944521,26.944521,0
2020-04-20,26.725964,26.805691,26.725964,26.690943,26.690943,0
2020-04-21,26.816553,26.816553,26.799583,26.805691,26.805691,0
2020-04-22,26.733421,26.746458,26.733421,26.799583,26.799583,0
2020-04-23,26.891182,26.891182,26.768929,26.746458,26.746458,0
2020-04-24,26.803616,26.861971,26.803616,26.768929,26.768929,0
2020-04-27,26.770363,26.827211,26.770363,26.861971,26.861971,0
2020-04-28,26.867085,26.867085,26.780664,26.827211,26.827211,0
2020-04-29,26.876631,26.876631,26.708065,26.780664,26.780664,0
2020-04-30,26.675476,26.675476,26.668598,26.708065,26.708065,0
2020-05-01,26.492945,26.492945,26.492945,26.668598,26.668598,0
2020-05-04,26.488468,26.687855,26.488468,26.492945,26.492945,0
2020-05-05,26.739702,26.739702,26.693939,26.687855,26.687855,0
2020-05-06,26.702190,26.702190,26.611963,26.693939,26.693939,0
2020-05-07,26.635262,26.635262,26.526981,26.611963,26.611963,0
2020-05-08,26.386501,26.561588,26.386501,26.526981,26.526981,0
2020-05-11,26.556688,26.571358,26.556688,26.561588,26.561588,0
2020-05-12,26.632168,26.632168,26.492723,26.571358,26.571358,0
2020-05-13,26.446600,26.446600,26.405333,26.492723,26.492723,0
2020-05-14,26.505379,26.505379,26.413706,26.405333,26.405333,0
2020-05-15,26.356882,26.356882,26.348791,26.413706,26.413706,0
2020-05-18,26.341484,26.341484,26.295393,26.348791,26.348791,0
2020-05-19,26.031935,26.273462,26.031935,26.295393,26.295393,0
2020-05-20,26.336393,26.344528,26.336393,26.273462,26.273462,0
2020-05-21,26.316668,26.464706,26.316668,26.344528,26.344528,0
2020-05-22,26.556810,26.556810,26.490189,26.464706,26.464706,0
2020-05-25,26.505617,26.601397,26.505617,26.490189,26.490189,0
2020-05-26,26.571529,26.661676,26.571529,26.601397,26.601397,0
2020-05-27,26.624619,26.684057,26.624619,26.661676,26.661676,0
2020-05-28,26.677765,26.677765,26.625046,26.684057,26.684057,0
2020-05-29,26.449577,26.573334,26.449577,26.625046,26.625046,0
2020-06-01,26.608698,26.608698,26.524124,26.573334,26.573334,0
2020-06-02,26.470041,26.533649,26.470041,26.524124,26.524124,0
2020-06-03,26.460649,26.473005,26.460649,26.533649,26.533649,0
2020-06-04,26.424883,26.424883,26.420841,26.473005,26.473005,0
2020-06-05,26.115927,26.326242,26.115927,26.420841,26.420841,0
2020-06-08,26.399996,26.399996,26.309235,26.326242,26.326242,0
2020-06-09,26.237663,26.379585,26.237663,26.309235,26.309235,0
2020-06-10,26.236280,26.355003,26.236280,26.379585,26.379585,0
2020-06-11,26.309410,26.359783,26.309410,26.353846,26.353846,0
2020-06-12,26.563856,26.563856,26.470146,26.359783,26.359783,0
2020-06-15,26.600185,26.600185,26.555984,26.470146,26.470146,0
2020-06-16,26.341944,26.496778,26.341944,26.555984,26.555984,0
2020-06-17,26.618830,26.618830,26.512747,26.496778,26.496778,0
2020-06-18,26.522888,26.522888,26.482706,26.512747,26.512747,0
2020-06-19,26.602669,26.602669,26.465208,26.482706,26.482706,0
2020-06-22,26.515984,26.515984,26.406172,26.465208,26.465208,0
2020-06-23,26.282429,26.335218,26.282429,26.406172,26.406172,0
2020-06-24,26.265877,26.406525,26.265877,26.335218,26.335218,0
2020-06-25,26.520546,26.537521,26.433187,26.406525,26.406525,0
2020-06-26,26.417515,26.417515,26.415030,26.433187,26.433187,0
2020-06-29,26.416677,26.478722,26.416677,26.415030,26.415030,0
2020-06-30,26.574150,26.574150,26.412987,26.478722,26.478722,0
2020-07-01,26.356199,26.553030,26.340017,26.412987,26.412987,0
2020-07-02,26.423820,26.923698,26.423820,26.550659,26.550659,0
2020-07-03,27.011721,27.011721,26.822409,26.923698,26.923698,0
2020-07-06,26.755606,26.791519,26.755606,26.822409,26.822409,0
2020-07-07,26.719728,26.719728,26.643353,26.791519,26.791519,0
2020-07-08,26.671251,26.713785,26.671251,26.643353,26.643353,0
2020-07-09,26.594055,26.670994,26.594055,26.713785,26.713785,0
2020-07-10,26.782518,26.782518,26.698614,26.670994,26.670994,0
2020-07-13,26.833902,26.833902,26.833902,26.709251,26.709251,0
2020-07-14,26.791809,26.864992,26.791809,26.833902,26.833902,0
2020-07-15,26.765417,26.868137,26.765417,26.864992,26.864992,0
2020-07-16,26.936750,26.983192,26.936750,26.868137,26.868137,0
2020-07-17,27.009855,27.146414,27.009855,26.983192,26.983192,0
2020-07-20,27.158892,27.325375,27.158892,27.146414,27.146414,0
2020-07-21,27.343740,27.418100,27.343740,27.325375,27.325375,0
2020-07-22,27.200535,27.529861,27.200535,27.418100,27.418100,0
2020-07-23,27.535454,27.622932,27.535454,27.529861,27.529861,0
2020-07-24,27.545753,27.545753,27.541079,27.622932,27.622932,0
2020-07-27,27.302048,27.481064,27.302048,27.541079,27.541079,0
2020-07-28,27.381922,27.444790,27.381922,27.481064,27.481064,0
2020-07-29,27.486467,27.486467,27.415949,27.444790,27.444790,0
2020-07-30,27.331526,27.425674,27.331526,27.440893,27.440893,0
2020-07-31,27.158117,27.462660,27.158117,27.425674,27.425674,0
2020-08-03,27.670240,27.670240,27.518526,27.462660,27.462660,0
2020-08-04,27.468660,27.531815,27.468660,27.518526,27.518526,0
2020-08-05,27.432037,27.432037,27.411795,27.531815,27.531815,0
